   26   3 0.74458E-05 0.24662E-03 0.00000E+00 0.61538E+03
   27   4 0.52240E-05 0.18446E-03 0.00000E+00 0.61648E+03
   28   5 0.35910E-05 0.12956E-03 0.00000E+00 0.61645E+03
    1  -1 0.24351E-02 0.89139E-04 0.00000E+00 0.58306E+01
    2  -1 0.78630E-03 0.10487E-01 0.00000E+00 0.93534E+01
    3  -1 0.44115E-03 0.33861E-02 0.00000E+00 0.11979E+02
    4  -1 0.28865E-03 0.18997E-02 0.00000E+00 0.14602E+02
    5   0 0.20665E-03 0.12430E-02 0.00000E+00 0.17532E+02
    6   1 0.13013E-03 0.88989E-03 0.00000E+00 0.24757E+02
    7   2 0.77815E-04 0.56039E-03 0.00000E+00 0.38187E+02
    8   3 0.58041E-04 0.33510E-03 0.00000E+00 0.68963E+02
    9   4 0.46466E-04 0.37211E-03 0.00000E+00 0.86359E+02
   10  -1 0.38344E-04 0.32978E-03 0.00000E+00 0.10032E+03
   11   0 0.32125E-04 0.29455E-03 0.00000E+00 0.10639E+03
   12   1 0.28056E-04 0.24678E-03 0.00000E+00 0.11064E+03
   13   2 0.21597E-04 0.21552E-03 0.00000E+00 0.11970E+03
   14   3 0.16911E-04 0.16590E-03 0.00000E+00 0.24818E+03
   15   4 0.13698E-04 0.25164E-03 0.00000E+00 0.26810E+03
   16  -1 0.11326E-04 0.20990E-03 0.00000E+00 0.28456E+03
   17   0 0.94712E-05 0.17800E-03 0.00000E+00 0.29184E+03
   18   1 0.85143E-05 0.14884E-03 0.00000E+00 0.29471E+03
   19   2 0.65302E-05 0.13381E-03 0.00000E+00 0.30156E+03
   20   3 0.47017E-05 0.10262E-03 0.00000E+00 0.37300E+03
    1  -1 0.42512E-02 0.89377E-04 0.00000E+00 0.63318E+01
    2  -1 0.17755E-02 0.17656E-01 0.00000E+00 0.11537E+02
    3  -1 0.11684E-02 0.73742E-02 0.00000E+00 0.14736E+02
    4  -1 0.85160E-03 0.48529E-02 0.00000E+00 0.17714E+02
    5   0 0.65873E-03 0.35370E-02 0.00000E+00 0.20878E+02
    6   1 0.46038E-03 0.27359E-02 0.00000E+00 0.27732E+02
    7   2 0.30229E-03 0.19121E-02 0.00000E+00 0.40600E+02
    8   3 0.23326E-03 0.12555E-02 0.00000E+00 0.84595E+02
    9   4 0.19058E-03 0.17048E-02 0.00000E+00 0.10273E+03
   10  -1 0.15952E-03 0.15283E-02 0.00000E+00 0.11815E+03
   11   0 0.13533E-03 0.13758E-02 0.00000E+00 0.12470E+03
   12   1 0.11866E-03 0.11672E-02 0.00000E+00 0.12940E+03
   13   2 0.91016E-04 0.10234E-02 0.00000E+00 0.13982E+03
   14   3 0.70427E-04 0.78498E-03 0.00000E+00 0.26901E+03
   15   4 0.56399E-04 0.10918E-02 0.00000E+00 0.29009E+03
   16  -1 0.46200E-04 0.90043E-03 0.00000E+00 0.30648E+03
   17   0 0.38314E-04 0.75607E-03 0.00000E+00 0.31281E+03
   18   1 0.34537E-04 0.62701E-03 0.00000E+00 0.31481E+03
   19   2 0.26588E-04 0.56520E-03 0.00000E+00 0.31954E+03
   20   3 0.19106E-04 0.43512E-03 0.00000E+00 0.38430E+03
   21   4 0.13576E-04 0.37078E-03 0.00000E+00 0.38989E+03
   22  -1 0.97400E-05 0.26550E-03 0.00000E+00 0.39233E+03
   23   0 0.70728E-05 0.19162E-03 0.00000E+00 0.39147E+03
   24   1 0.63962E-05 0.13915E-03 0.00000E+00 0.39167E+03
   25   2 0.48979E-05 0.12584E-03 0.00000E+00 0.39225E+03
    1  -1 0.17488E-01 0.96361E-04 0.00000E+00 0.75482E+01
    2  -1 0.91864E-02 0.72827E-01 0.00000E+00 0.18282E+02
    3  -1 0.72193E-02 0.38257E-01 0.00000E+00 0.24595E+02
    4  -1 0.60413E-02 0.30065E-01 0.00000E+00 0.30125E+02
    5   0 0.52195E-02 0.25159E-01 0.00000E+00 0.35564E+02
    6   1 0.42699E-02 0.21736E-01 0.00000E+00 0.45471E+02
    7   2 0.33647E-02 0.17782E-01 0.00000E+00 0.61197E+02
    8   3 0.28566E-02 0.14012E-01 0.00000E+00 0.19723E+03
    9   4 0.25000E-02 0.32821E-01 0.00000E+00 0.23560E+03
   10  -1 0.22189E-02 0.31164E-01 0.00000E+00 0.26890E+03
   11   0 0.19867E-02 0.29524E-01 0.00000E+00 0.28332E+03
   12   1 0.18035E-02 0.26435E-01 0.00000E+00 0.29412E+03
   13   2 0.14617E-02 0.23998E-01 0.00000E+00 0.32014E+03
   14   3 0.11693E-02 0.19449E-01 0.00000E+00 0.58352E+03
   15   4 0.95879E-03 0.26165E-01 0.00000E+00 0.63975E+03
   16  -1 0.80451E-03 0.22292E-01 0.00000E+00 0.68050E+03
   17   0 0.68571E-03 0.19289E-01 0.00000E+00 0.69196E+03
   18   1 0.63819E-03 0.16441E-01 0.00000E+00 0.69367E+03
   19   2 0.52993E-03 0.15301E-01 0.00000E+00 0.69755E+03
   20   3 0.41255E-03 0.12706E-01 0.00000E+00 0.83630E+03
   21   4 0.31350E-03 0.11803E-01 0.00000E+00 0.84371E+03
   22  -1 0.23756E-03 0.90321E-02 0.00000E+00 0.84778E+03
   23   0 0.18117E-03 0.68768E-02 0.00000E+00 0.84756E+03
   24   1 0.16906E-03 0.52442E-02 0.00000E+00 0.84826E+03
   25   2 0.13997E-03 0.48939E-02 0.00000E+00 0.84970E+03
   26   3 0.10673E-03 0.40516E-02 0.00000E+00 0.85844E+03
   27   4 0.77646E-04 0.31166E-02 0.00000E+00 0.86068E+03
   28   5 0.55173E-04 0.22719E-02 0.00000E+00 0.86152E+03
   29   6 0.38790E-04 0.16166E-02 0.00000E+00 0.86138E+03
   30   7 0.27157E-04 0.11376E-02 0.00000E+00 0.86068E+03
   31   8 0.18989E-04 0.79696E-03 0.00000E+00 0.85990E+03
   32   9 0.13279E-04 0.55746E-03 0.00000E+00 0.85949E+03
   33  10 0.92924E-05 0.38990E-03 0.00000E+00 0.86011E+03
   34  11 0.65101E-05 0.27286E-03 0.00000E+00 0.86138E+03
   35  12 0.45680E-05 0.19116E-03 0.00000E+00 0.86281E+03
   36  13 0.32109E-05 0.13414E-03 0.00000E+00 0.86343E+03
    1  -1 0.89748E-02 0.94292E-04 0.00000E+00 0.71841E+01
    2  -1 0.42743E-02 0.39500E-01 0.00000E+00 0.16350E+02
    3  -1 0.31873E-02 0.18812E-01 0.00000E+00 0.20914E+02
    4  -1 0.25417E-02 0.14028E-01 0.00000E+00 0.24934E+02
    5   0 0.21058E-02 0.11186E-01 0.00000E+00 0.29012E+02
    6   1 0.16118E-02 0.92682E-02 0.00000E+00 0.37090E+02
    7   2 0.11570E-02 0.70939E-02 0.00000E+00 0.51689E+02
    8   3 0.92996E-03 0.50924E-02 0.00000E+00 0.12647E+03
    9   4 0.78255E-03 0.84959E-02 0.00000E+00 0.15192E+03
   10  -1 0.67174E-03 0.77931E-02 0.00000E+00 0.17362E+03
   11   0 0.58319E-03 0.71610E-02 0.00000E+00 0.18281E+03
   12   1 0.52068E-03 0.62171E-02 0.00000E+00 0.18938E+03
   13   2 0.40886E-03 0.55507E-02 0.00000E+00 0.20468E+03
   14   3 0.31956E-03 0.43586E-02 0.00000E+00 0.37782E+03
   15   4 0.25746E-03 0.58485E-02 0.00000E+00 0.40946E+03
   16  -1 0.21244E-03 0.48635E-02 0.00000E+00 0.43309E+03
   17   0 0.17775E-03 0.41199E-02 0.00000E+00 0.44096E+03
   18   1 0.16278E-03 0.34472E-02 0.00000E+00 0.44276E+03
   19   2 0.12976E-03 0.31568E-02 0.00000E+00 0.44679E+03
   20   3 0.96445E-04 0.25165E-02 0.00000E+00 0.53205E+03
   21   4 0.70269E-04 0.22089E-02 0.00000E+00 0.53705E+03
   22  -1 0.51331E-04 0.16184E-02 0.00000E+00 0.53934E+03
   23   0 0.37831E-04 0.11872E-02 0.00000E+00 0.53870E+03
   24   1 0.34712E-04 0.87494E-03 0.00000E+00 0.53899E+03
   25   2 0.27523E-04 0.80279E-03 0.00000E+00 0.53983E+03
   26   3 0.19887E-04 0.63653E-03 0.00000E+00 0.54487E+03
   27   4 0.13697E-04 0.46356E-03 0.00000E+00 0.54574E+03
   28   5 0.92347E-05 0.31959E-03 0.00000E+00 0.54582E+03
   29   6 0.61732E-05 0.21563E-03 0.00000E+00 0.54547E+03
   30   7 0.41146E-05 0.14422E-03 0.00000E+00 0.54485E+03
    1  -1 0.13085E-01 0.96156E-04 0.00000E+00 0.73215E+01
    2  -1 0.65761E-02 0.55845E-01 0.00000E+00 0.18240E+02
    3  -1 0.51560E-02 0.28066E-01 0.00000E+00 0.25789E+02
    4  -1 0.43443E-02 0.22005E-01 0.00000E+00 0.32474E+02
    5   0 0.37873E-02 0.18541E-01 0.00000E+00 0.38681E+02
    6   1 0.31391E-02 0.16163E-01 0.00000E+00 0.48927E+02
    7   2 0.24990E-02 0.13397E-01 0.00000E+00 0.62608E+02
    8   3 0.21181E-02 0.10665E-01 0.00000E+00 0.19945E+03
    9   4 0.18424E-02 0.25452E-01 0.00000E+00 0.23065E+03
   10  -1 0.16221E-02 0.23712E-01 0.00000E+00 0.25648E+03
   11   0 0.14389E-02 0.22040E-01 0.00000E+00 0.26678E+03
   12   1 0.12972E-02 0.19551E-01 0.00000E+00 0.27418E+03
   13   2 0.10268E-02 0.17626E-01 0.00000E+00 0.29209E+03
   14   3 0.79289E-03 0.13951E-01 0.00000E+00 0.46756E+03
   15   4 0.62543E-03 0.16218E-01 0.00000E+00 0.50150E+03
   16  -1 0.50524E-03 0.13182E-01 0.00000E+00 0.52464E+03
   17   0 0.41491E-03 0.10906E-01 0.00000E+00 0.52969E+03
   18   1 0.38191E-03 0.89562E-02 0.00000E+00 0.53015E+03
   19   2 0.30765E-03 0.82439E-02 0.00000E+00 0.53099E+03
   20   3 0.22983E-03 0.66409E-02 0.00000E+00 0.60108E+03
   21   4 0.16667E-03 0.56126E-02 0.00000E+00 0.60276E+03
   22   5 0.12020E-03 0.40824E-02 0.00000E+00 0.60365E+03
   23   6 0.87047E-04 0.29494E-02 0.00000E+00 0.60466E+03
   24  -1 0.63486E-04 0.21383E-02 0.00000E+00 0.60566E+03
   25   0 0.46644E-04 0.15606E-02 0.00000E+00 0.60625E+03
   26   1 0.43000E-04 0.11466E-02 0.00000E+00 0.60620E+03
   27   2 0.34483E-04 0.10570E-02 0.00000E+00 0.60638E+03
   28   3 0.25238E-04 0.84766E-03 0.00000E+00 0.60812E+03
   29   4 0.17582E-04 0.62213E-03 0.00000E+00 0.60828E+03
   30   5 0.11961E-04 0.43360E-03 0.00000E+00 0.60810E+03
   31   6 0.80502E-05 0.29507E-03 0.00000E+00 0.60784E+03
   32   7 0.53931E-05 0.19863E-03 0.00000E+00 0.60765E+03
   33   8 0.36060E-05 0.13308E-03 0.00000E+00 0.60769E+03
    1  -1 0.10361E-01 0.88977E-04 0.00000E+00 0.70009E+01
    2  -1 0.49195E-02 0.44567E-01 0.00000E+00 0.16655E+02
    3  -1 0.37211E-02 0.21161E-01 0.00000E+00 0.21591E+02
    4  -1 0.30081E-02 0.16006E-01 0.00000E+00 0.25939E+02
    5   0 0.25231E-02 0.12939E-01 0.00000E+00 0.30318E+02
    6   1 0.19712E-02 0.10853E-01 0.00000E+00 0.38775E+02
    7   2 0.14584E-02 0.84790E-02 0.00000E+00 0.53403E+02
    8   3 0.11928E-02 0.62732E-02 0.00000E+00 0.14153E+03
    9   4 0.10160E-02 0.11572E-01 0.00000E+00 0.16972E+03
   10  -1 0.88117E-03 0.10730E-01 0.00000E+00 0.19401E+03
   11   0 0.77231E-03 0.99543E-02 0.00000E+00 0.20448E+03
   12   1 0.69305E-03 0.87245E-02 0.00000E+00 0.21208E+03
   13   2 0.54904E-03 0.78292E-02 0.00000E+00 0.23009E+03
   14   3 0.43200E-03 0.62023E-02 0.00000E+00 0.42502E+03
   15   4 0.35002E-03 0.83507E-02 0.00000E+00 0.46282E+03
   16  -1 0.29047E-03 0.69980E-02 0.00000E+00 0.49076E+03
   17   0 0.24453E-03 0.59713E-02 0.00000E+00 0.49978E+03
   18   1 0.22514E-03 0.50270E-02 0.00000E+00 0.50168E+03
   19   2 0.18179E-03 0.46282E-02 0.00000E+00 0.50594E+03
   20   3 0.13709E-03 0.37372E-02 0.00000E+00 0.60590E+03
   21   4 0.10121E-03 0.33502E-02 0.00000E+00 0.61138E+03
   22  -1 0.74812E-04 0.24874E-02 0.00000E+00 0.61391E+03
   23   0 0.55744E-04 0.18461E-02 0.00000E+00 0.61322E+03
   24   1 0.51420E-04 0.13756E-02 0.00000E+00 0.61373E+03
   25   2 0.41313E-04 0.12689E-02 0.00000E+00 0.61467E+03
   26   3 0.30333E-04 0.10194E-02 0.00000E+00 0.62028E+03
   27   4 0.21228E-04 0.75422E-03 0.00000E+00 0.62137E+03
   28   5 0.14529E-04 0.52841E-03 0.00000E+00 0.62160E+03
   29   6 0.98519E-05 0.36196E-03 0.00000E+00 0.62107E+03
   30   7 0.66575E-05 0.24558E-03 0.00000E+00 0.62048E+03
   31   8 0.44944E-05 0.16601E-03 0.00000E+00 0.61984E+03
   32   9 0.30344E-05 0.11209E-03 0.00000E+00 0.61987E+03
    1  -1 0.64923E-02 0.75675E-04 0.00000E+00 0.66753E+01
    2  -1 0.29032E-02 0.27962E-01 0.00000E+00 0.14751E+02
    3  -1 0.21013E-02 0.12504E-01 0.00000E+00 0.18698E+02
    4  -1 0.16354E-02 0.90502E-02 0.00000E+00 0.22165E+02
    5   0 0.13272E-02 0.70435E-02 0.00000E+00 0.25667E+02
    6   1 0.98474E-03 0.57162E-02 0.00000E+00 0.32621E+02
    7   2 0.67857E-03 0.42412E-02 0.00000E+00 0.44998E+02
    8   3 0.53038E-03 0.29225E-02 0.00000E+00 0.10017E+03
    9   4 0.43589E-03 0.43605E-02 0.00000E+00 0.11904E+03
   10  -1 0.36604E-03 0.38919E-02 0.00000E+00 0.13480E+03
   11   0 0.31108E-03 0.34867E-02 0.00000E+00 0.14123E+03
   12   1 0.27316E-03 0.29633E-02 0.00000E+00 0.14573E+03
   13   2 0.20785E-03 0.26020E-02 0.00000E+00 0.15596E+03
   14   3 0.15783E-03 0.19799E-02 0.00000E+00 0.27416E+03
   15   4 0.12388E-03 0.24844E-02 0.00000E+00 0.29354E+03
   16  -1 0.99646E-04 0.20033E-02 0.00000E+00 0.30793E+03
   17   0 0.81262E-04 0.16479E-02 0.00000E+00 0.31276E+03
   18   1 0.73143E-04 0.13439E-02 0.00000E+00 0.31393E+03
   19   2 0.55991E-04 0.12096E-02 0.00000E+00 0.31666E+03
   20   3 0.39756E-04 0.92598E-03 0.00000E+00 0.36802E+03
   21   4 0.27740E-04 0.75819E-03 0.00000E+00 0.37114E+03
   22  -1 0.19465E-04 0.53156E-03 0.00000E+00 0.37245E+03
   23   0 0.13805E-04 0.37436E-03 0.00000E+00 0.37193E+03
   24   1 0.12448E-04 0.26550E-03 0.00000E+00 0.37213E+03
   25   2 0.94617E-05 0.23939E-03 0.00000E+00 0.37267E+03
   26   3 0.65029E-05 0.18197E-03 0.00000E+00 0.37565E+03
   27   4 0.42639E-05 0.12590E-03 0.00000E+00 0.37612E+03
    1  -1 0.65706E-02 0.82617E-04 0.00000E+00 0.69479E+01
    2  -1 0.32102E-02 0.27240E-01 0.00000E+00 0.16666E+02
    3  -1 0.24687E-02 0.13309E-01 0.00000E+00 0.22522E+02
    4  -1 0.20351E-02 0.10234E-01 0.00000E+00 0.27418E+02
    5   0 0.17369E-02 0.84371E-02 0.00000E+00 0.31926E+02
    6   1 0.13910E-02 0.72007E-02 0.00000E+00 0.39484E+02
    7   2 0.10543E-02 0.57666E-02 0.00000E+00 0.50012E+02
    8   3 0.86240E-03 0.43708E-02 0.00000E+00 0.13672E+03
    9   4 0.72814E-03 0.86877E-02 0.00000E+00 0.15688E+03
   10  -1 0.62371E-03 0.78338E-02 0.00000E+00 0.17349E+03
   11   0 0.53886E-03 0.70675E-02 0.00000E+00 0.18015E+03
   12   1 0.47619E-03 0.61061E-02 0.00000E+00 0.18491E+03
