 AXIAL ZONE NUMBER =           1
 Volume
   6.37370E-02   4.20520E-02   4.20520E-02   6.31120E-02   6.37890E-02   6.27650E-02   6.27370E-02   6.37370E-02   4.20520E-02   4.20520E-02
   6.37890E-02   6.23860E-02   6.37370E-02   6.37370E-02   4.20520E-02   4.20520E-02   6.37370E-02   6.37370E-02   4.20520E-02   4.20520E-02
   4.20520E-02   4.20520E-02   4.20520E-02   4.20520E-02
 Multiplication Cross Section n = 2
   5.36000E-04   7.13000E-04   5.36000E-04   7.13000E-04   5.36000E-04   7.13000E-04   5.36000E-04   9.23000E-04   0.00000E+00   7.13000E-04
   5.36000E-04   7.13000E-04   5.36000E-04   7.13000E-04   5.36000E-04   9.21000E-04   9.23000E-04   0.00000E+00   5.36000E-04   7.13000E-04
   5.36000E-04   7.13000E-04   5.36000E-04   7.13000E-04   9.23000E-04   0.00000E+00   0.00000E+00   7.13000E-04   5.36000E-04   7.13000E-04
   5.36000E-04   7.13000E-04   9.21000E-04   9.23000E-04   0.00000E+00   5.36000E-04   7.13000E-04   5.36000E-04   7.13000E-04   5.36000E-04
   9.23000E-04   0.00000E+00   0.00000E+00   7.13000E-04   5.36000E-04   7.13000E-04   9.21000E-04   9.23000E-04   0.00000E+00   0.00000E+00
   5.36000E-04   9.21000E-04   9.23000E-04   9.23000E-04   0.00000E+00   0.00000E+00   9.23000E-04   9.23000E-04   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 KINF
   1.28694E-01   1.34148E-01   1.28694E-01   1.34148E-01   1.28694E-01   1.33544E-01   1.28694E-01   1.37456E-01   0.00000E+00   1.34148E-01
   1.28694E-01   1.34148E-01   1.28694E-01   1.33544E-01   1.28694E-01   1.39636E-01   1.37456E-01   0.00000E+00   1.28694E-01   1.34148E-01
   1.28694E-01   1.33544E-01   1.28694E-01   1.34148E-01   1.37456E-01   0.00000E+00   0.00000E+00   1.34148E-01   1.28694E-01   1.33544E-01
   1.28694E-01   1.34148E-01   1.38962E-01   1.37456E-01   0.00000E+00   1.28694E-01   1.33544E-01   1.28694E-01   1.34148E-01   1.28694E-01
   1.37456E-01   0.00000E+00   0.00000E+00   1.33544E-01   1.28694E-01   1.34148E-01   1.38962E-01   1.37456E-01   0.00000E+00   0.00000E+00
